ID,Name
1019,bis(4-Octylphenyl)amine
1020,Bis(4-ethylbenzylidene)sorbitol
1021,Bis(4-ethylbenzylidene)sorbitol
1022,Bis(4-ethylbenzylidene)sorbitol
1023,Bis(4-ethylbenzylidene)sorbitol
1024,Bis(4-ethylbenzylidene)sorbitol
1025,Bis(4-ethylbenzylidene)sorbitol
1026,Bis(4-ethylbenzylidene)sorbitol
1027,Bis(2-ethylhexyl) amine
1028,Biopterin
1029,Biopterin
1030,Bicine
1031,Bicine
1032,Betaine
1033,Betaine
1034,beta-Methylstyrene
1035,beta-Methylstyrene
1036,beta-Methylstyrene
1037,beta-Methylstyrene
1038,beta-Methylstyrene
1039,beta-Hydroxy-gamma-trimethylaminobutyric acid
1040,beta-Hydroxy-gamma-trimethylaminobutyric acid
1041,beta-Hydroxy-gamma-trimethylaminobutyric acid
1042,beta-Hydroxy-gamma-trimethylaminobutyric acid
1043,Beta-Guanidinopropionic acid
1044,Beta-Guanidinopropionic acid
1045,Beta-Guanidinopropionic acid
1046,beta-Alanine
1047,beta-Alanine
1048,beta-Alanine
1049,Benzoic acid
1050,Benzoic acid
1051,Benzo[c]phenanthridine
1052,Benzenesulfonamide
1053,"Benzene, p-di-tert-butoxy-"
1054,Benzene
1055,Benzaldehyde
1056,Azoxystrobin
1057,Azlocillin
1058,Azelaic acid
1059,Azelaic acid
1060,Azelaic acid
1061,Atrazine
1062,Atrazine
1063,ATEE
1064,ATEE
1065,Asparagine
1066,Asp-lys
1067,Ascorbyl palmitate
1068,Ascorbic acid
1069,ARAMITE
1070,Arachidoyl Ethanolamide
1071,Arachidoyl Ethanolamide
1072,Arachidonic acid
1073,Anthranilic acid
1074,Anhydrovitamin A
1075,Anhydroecgonine
1076,Amylbenzene
1077,Amphetamine
1078,Amphetamine
1079,Amphetamine
1080,Amphetamine
1081,Amphetamine
1082,Aminoadipic acid
1083,Aminoadipic acid
1084,Aminoadipic acid
1085,Altrenogest
1086,Altrenogest
1087,Alprenolol
1088,alpha-Methylene-gamma-butyrolactone
1089,alpha-Methylene-gamma-butyrolactone
1090,alpha-Linolenic acid
1091,alpha-Ketoisovaleric acid
1092,Allopurinol
1093,Allopurinol
1094,Allopumiliotoxin 267A
1095,Allopumiliotoxin 267A
1096,Allantoin
1097,Allantoic acid
1098,all-trans-Retinoic acid
1099,Albizziin
1100,ALA-PRO
1101,Adenosine
1102,Adenine
1103,Adenine
1104,Acrylophenone
1105,Acetylglycine
1106,Acetylglycine
1107,Acetylglycine
1108,Acetylcholine
1109,Acetyl-β-methylcholine
1110,Acetyl-L-carnitine
1111,Acetohydroxamic acid
1112,Acefylline
1113,Acefylline
1114,Acefylline
1115,[Similar to: Uridine; ΔMass: 60.0179 Da]
1116,[Similar to: Uric acid; ΔMass: 35.9741 Da]
1117,[Similar to: Taurine; ΔMass: 162.0519 Da]
1118,[Similar to: Sorbitan monostearate; ΔMass: 50.9862 Da]
1119,[Similar to: Sorbitan monostearate; ΔMass: 50.9842 Da]
1120,[Similar to: Prostaglandin K1; ΔMass: -100.0908 Da]
1121,[Similar to: Prostaglandin K1; ΔMass: -100.0907 Da]
1122,[Similar to: Prostaglandin K1; ΔMass: -100.0906 Da]
1123,[Similar to: Prostaglandin K1; ΔMass: -100.0869 Da]
1124,"[Similar to: Phosphatidylinositol-1,2-dipalmitoyl; ΔMass: -238.2320 Da]"
1125,[Similar to: Palmitic Acid; ΔMass: 0.8273 Da]
1126,[Similar to: Oleoyl-L-α-lysophosphatidic acid; ΔMass: -238.2314 Da]
1127,[Similar to: NP-022368; ΔMass: -0.9764 Da]
1128,[Similar to: NP-021152; ΔMass: -490.2220 Da]
1129,[Similar to: NP-019547; ΔMass: -96.0596 Da]
1130,[Similar to: NP-019547; ΔMass: -96.0596 Da]
1131,[Similar to: NP-019547; ΔMass: -96.0555 Da]
1132,[Similar to: NP-016371; ΔMass: -470.4958 Da]
1133,[Similar to: NP-008309; ΔMass: 31.9189 Da]
1134,[Similar to: NP-008309; ΔMass: -4.0465 Da]
1135,[Similar to: NP-002267; ΔMass: -594.3664 Da]
1136,[Similar to: N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide; ΔMass: 72.0610 Da]
1137,[Similar to: N1-(4-cyclohexylphenyl)-2-[(4-methylphenyl)thio]acetamide; ΔMass: 72.0598 Da]
1138,[Similar to: N-{2-[(4-chlorobenzyl)thio]phenyl}-N'-[3-(trifluoromethyl)phenyl]urea; ΔMass: -52.8113 Da]
1139,[Similar to: N-Arachidonoyl taurine; ΔMass: -0.0147 Da]
1140,"[Similar to: N-[(1S,2S,8S,8aS)-8-Hydroxy-1,4a-dimethyl-7-{(2S)-1-oxo-1-[(2-pyridinylmethyl)amino]-2-propanyl}decahydro-2-naphthalenyl]-2-pyridinecarboxamide; ΔMass: -276.1646 Da]"
1141,"[Similar to: N-({(2R,4S,5R)-5-[3-(3,4-Dimethoxyphenyl)-1-methyl-1H-pyrazol-5-yl]-1-azabicyclo[2.2.2]oct-2-yl}methyl)-2,2-dimethylpropanamide; ΔMass: -200.1335 Da]"
1142,"[Similar to: N'1-[4-(Dimethylamino)benzoyl]-3-(1,3-benzodioxol-5-yl)prop-2-enohydrazide; ΔMass: -26.0073 Da]"
1143,"[Similar to: N'1-[4-(Dimethylamino)benzoyl]-3-(1,3-benzodioxol-5-yl)prop-2-enohydrazide; ΔMass: -152.0843 Da]"
1144,"[Similar to: N'1-[4-(Dimethylamino)benzoyl]-3-(1,3-benzodioxol-5-yl)prop-2-enohydrazide; ΔMass: -152.0826 Da]"
1145,"[Similar to: N'1-[4-(Dimethylamino)benzoyl]-3-(1,3-benzodioxol-5-yl)prop-2-enohydrazide; ΔMass: -150.0869 Da]"
1146,[Similar to: N'1-[1-(2-hydroxyphenyl)ethylidene]-3-methoxybenzene-1-carbohydrazide; ΔMass: 206.1649 Da]
1147,"[Similar to: N'1-(2-Chlorobenzylidene)-4-hydroxy-3-(methylthio)-4,5,6,7-tetrahydrobenzo[c]thiophene-1-carbohydrazide; ΔMass: -121.1029 Da]"
1148,[Similar to: L-Glutathione oxidized; ΔMass: -0.0045 Da]
1149,[Similar to: Indole-3-acetyl-L-aspartic acid; ΔMass: -83.1230 Da]
1150,[Similar to: Ethyl myristate; ΔMass: 197.0430 Da]
1151,[Similar to: Ethyl myristate; ΔMass: 197.0410 Da]
1152,[Similar to: DL-β-Leucine; ΔMass: 73.9298 Da]
1153,[Similar to: DL-Tryptophan; ΔMass: 35.9744 Da]
1154,[Similar to: Daidzein; ΔMass: 80.0614 Da]
1155,[Similar to: Aspartame; ΔMass: -129.0321 Da]
1156,[Similar to: Arachidonic acid; ΔMass: 275.0663 Da]
1157,[Similar to: Arachidonic acid; ΔMass: 275.0649 Da]
1158,[Similar to: Arachidonic acid; ΔMass: 197.0433 Da]
1159,"[Similar to: [(1S,3R,13S,14S,17S,18R,19R,20S,21S,23R,24R,25S)-18,19,21-tris(acetyloxy)-24,25-dihydroxy-3,13,14,25-tetramethyl-6,15,22-trioxo-2,5,16-trioxa-11-azapentacyclo[15.7.1.0Âa,Â?â°.0Âl,Â?Âl.0â·,ÂaÂ?]pentacosa-7(12),8,10-trien-20-yl]methyl acetate; ΔMass: -184.0862 Da]"
1160,[Similar to: 9-Nitrooleate; ΔMass: 150.0415 Da]
1161,[Similar to: 5-amino-3-methyl-4-isoxazolecarbothioamide; ΔMass: 0.0578 Da]
1162,"[Similar to: 5,7-Dihydroxy-4-(4-methoxyphenyl)-2-chromanone; ΔMass: 80.1673 Da]"
1163,[Similar to: 4-[5-(Trifluoromethyl)-1H-pyrazol-3-yl]pyridine; ΔMass: 99.9545 Da]
1164,[Similar to: 3-(4-Fluorophenyl)-5-(methylthio)-1H-pyrazole; ΔMass: -15.0236 Da]
1165,[Similar to: 2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid; ΔMass: 31.9190 Da]
1166,[Similar to: 2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid; ΔMass: 156.0162 Da]
1167,[Similar to: 2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid; ΔMass: 156.0159 Da]
1168,[Similar to: 2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid; ΔMass: 120.0400 Da]
1169,[Similar to: 2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid; ΔMass: -6.0361 Da]
1170,[Similar to: 2-(acetylamino)-3-(1H-indol-3-yl)propanoic acid; ΔMass: -6.0321 Da]
1171,[Similar to: 14(S)-HDHA; ΔMass: 35.9719 Da]
1172,[Similar to: 11-trans Leukotriene C4; ΔMass: -352.2094 Da]
1173,"[Similar to: 11,12-Epoxy-(5Z,8Z,11Z)-icosatrienoic acid; ΔMass: 35.9747 Da]"
1174,"[Similar to: 11,12-Epoxy-(5Z,8Z,11Z)-icosatrienoic acid; ΔMass: 0.0132 Da]"
1175,"[Similar to: 11,12-Epoxy-(5Z,8Z,11Z)-icosatrienoic acid; ΔMass: 0.0129 Da]"
1176,"[Similar to: 11,12-Epoxy-(5Z,8Z,11Z)-icosatrienoic acid; ΔMass: 0.0112 Da]"
1177,[Similar to: (+)-Syringaresinol; ΔMass: -156.1450 Da]
1178,[3-[2-Aminoethoxy(hydroxy)phosphoryl]oxy-2-hydroxypropyl] hexadecanoate
1179,[3-(Hydroxymethyl)-3-methyl-2-oxobicyclo[2.2.1]hept-1-yl]methyl hexopyranoside
1180,"[3-(2,6-dichlorophenyl)-5-methyl-4-isoxazolyl]methyl N,N-dimethylcarbamodithioate"
1181,"[(3R,4S)-1-Acetyl-3-{2-[4-(4-fluorophenyl)-1-piperazinyl]ethyl}-4-piperidinyl]acetic acid"
1182,[(2S)-2-Amino-3-(1H-imidazol-5-yl)propanoyl] (2S)-2-amino-4-methylsulfanylbutanoate
1183,9-Octadecen-1-amine
1184,9-Octadecen-1-amine
1185,9-Decenoylcarnitine
1186,9-Deaza-9-(3-thienylmethyl)guanine
1187,9-Carboxy-6-hydroxynonanoate
1188,"9(Z),11(E)-Conjugated linoleic acid"
1189,8-Hydroxythioguanine
1190,8-(2-Hydroxyethyl)theophyline
1191,"8,8a-Diepiswainsonine"
1192,"8,8a-Diepiswainsonine"
1193,"8,8a-Diepiswainsonine"
1194,7-Propoxy-chromen-2-one
1195,7-Methylguanine
1196,7-Methylguanine
1197,"7,8-Dihydrobiopterin"
1198,"6H,8H-3,4-Dihydropyrimido(4,5-c)(1,2)oxazin-7-one"
1199,"6-Methyl[1,2,4]triazolo[4,3-b]pyridazin-8-ol"
1200,6-Methoxyquinoline
1201,6-Hydroxy-5-methoxy-1h-indole-2-carboxylic acid
1202,6-Hydroxy-2-naphthoic acid
1203,6-Guanidino-2-oxocaproic acid
1204,"6-Butyryl-2,2,4,4-tetramethyl-1,3,5-cyclohexanetrione"
1205,6-Aminonicotinic acid
1206,6-Aminocaproic acid
1207,6-[Ethyl-(3-isobutoxy-4-isopropylphenyl)amino]nicotinic acid
1208,"6-(4-methoxyphenyl)pyrimidine-2,4-diamine"
1209,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one"
1210,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one"
1211,"6-(1-Hydroxyethyl)-3-(hydroxymethyl)-2,7-dioxabicyclo[4.1.0]hept-3-en-5-one"
1212,"6,7-Dihydroxy-2-aminotetralin"
1213,5-methylthioribose
1214,5-Methylcytosine
1215,5-Methylcytidine
1216,5-Methylcytidine
1217,5-Methoxysalicylic acid
1218,5-Methoxysalicylic acid
1219,5-Methoxyindole
1220,5-hydroxyisouric acid
1221,5-Hydroxyindoleacetic acid
1222,5-Hydroxyindoleacetic acid
1223,5-Hydroxyindole-3-acetic acid
1224,5-Hydroxyindole-3-acetic acid
1225,"5-hydroxy-4-methoxy-5,6-dihydro-2H-pyran-2-one"
1226,5-Hydroxy-1-methylhydantoin
1227,5-Hexyl-2-oxotetrahydro-3-furancarboxylic acid
1228,5-Hexyl-2-oxotetrahydro-3-furancarboxylic acid
1229,5-Aminovaleric acid
1230,5-Aminolevulinic acid
1231,5-aminoimidazole ribotide
1232,"5-[(Z)-(4-Ethyl-3-methyl-5-oxo-1,5-dihydro-2H-pyrrol-2-ylidene)methyl]-5-methoxy-3-methyl-4-vinyl-1,5-dihydro-2H-pyrrol-2-one"
1233,"5-[(Z)-(4-Ethyl-3-methyl-5-oxo-1,5-dihydro-2H-pyrrol-2-ylidene)methyl]-5-methoxy-3-methyl-4-vinyl-1,5-dihydro-2H-pyrrol-2-one"
1234,"5-[(4-methoxyphenyl)methylene]-3-phenyl-2,5-dihydro-1,2,4-triazin-6(1H)-one"
1235,"5-(4-aminophenyl)-N-[2-(trifluoromethyl)phenyl]-1,3,4-thiadiazol-2-amine"
1236,"5,9:7,10a-Dimethano-10aH-[1,3]dioxocino[6,5-d]pyrimidine-4,7,10,11,12-pentol, octahydro-12-(hydroxymethyl)-2-imino-,(4R,4aR,5R,7S,9S,10S,10aR,11S,12S)-"
1237,"5,8-dihydroxy-10-methyl-5,8,9,10-tetrahydro-2H-oxecin-2-one"
1238,"5,8-dihydroxy-10-methyl-5,8,9,10-tetrahydro-2H-oxecin-2-one"
1239,"5,8-dihydroxy-10-methyl-5,8,9,10-tetrahydro-2H-oxecin-2-one"
1240,"5,5-Dimethylhydantoin"
1241,"5,5-Dimethylhydantoin"
1242,5'-N-Ethylcarboxamidoadenosine
1243,5'-N-Ethylcarboxamidoadenosine
1244,4-Undecylbenzenesulfonic acid
1245,4-Trimethylammoniobutanoic acid
1246,4-Trimethylammoniobutanoic acid
1247,4-tert-Octylphenol
1248,4-Phenolsulfonic acid
1249,4-Phenolsulfonic acid
1250,4-Oxoproline
1251,4-Oxoproline
1252,4-Oxoproline
1253,4-Oxoproline
1254,4-Oxoproline
1255,4-Oxoproline
1256,4-Morpholinopyridine
1257,"4-morpholino-6-phenylthieno[2,3-d]pyrimidine"
1258,4-Methylstyrene
1259,4-Methylstyrene
1260,4-Methylstyrene
1261,4-Methylstyrene
1262,4-Methylstyrene
1263,4-Methylstyrene
1264,4-Methylstyrene
1265,4-Methylstyrene
1266,4-Methylimidazole
1267,4-Methylcatechol
1268,"4-methyl-5-oxo-2-pentyl-2,5-dihydrofuran-3-carboxylic acid"
1269,"4-Methyl-2-[(1Z)-3-methyl-1,3-butadien-1-yl]oxepane"
1270,4-Methyl-1H-pyrrole-3-carboxamide
1271,4-Methyl-1H-pyrrole-3-carboxamide
1272,4-Methyl-1H-pyrrole-3-carboxamide
1273,4-Methyl-1-pentene
1274,4-Methyl-1-pentene
1275,4-Isobutylbenzoic acid
1276,4-Indolecarbaldehyde
1277,"4-Imino-1-(β-D-ribofuranosyl)-1,4-dihydro-3-pyridinecarboxylic acid"
1278,4-Hydroxyproline
1279,4-Hydroxyproline
1280,4-Hydroxyindole
1281,4-Hydroxyindole
1282,4-Hydroxyephedrine
1283,4-Hydroxybenzaldehyde
1284,4-Hydroxybenzaldehyde
1285,4-hydroxy-3-nitrophenylacetate
1286,4-Heptylphenol
1287,4-Guanidinobutanoic acid
1288,4-guanidinobutanal
1289,4-guanidinobutanal
1290,4-guanidinobutanal
1291,4-Fluoro-3-phenoxybenzoic acid
1292,4-Ethylphenylsulfate
1293,4-Ethylphenylsulfate
1294,4-Ethylphenol
1295,4-Ethylphenol
1296,4-Ethylphenol
1297,4-Ethyl-2-hydroxy-6-methoxyphenyl hydrogen sulfate
1298,"4-Decenoic acid, (4E)-"
1299,"4-Decenoic acid, (4E)-"
1300,4-Chlorotoluene
1301,4-Chloro-5-sulfamoylanthranilic acid
1302,4-Carboxy-2-[(5-oxidanidyl-5-oxidanylidenenorvalyl)amino]butanoate
1303,4-Carboxy-2-[(5-oxidanidyl-5-oxidanylidenenorvalyl)amino]butanoate
1304,4-Carboxy-2-[(5-oxidanidyl-5-oxidanylidenenorvalyl)amino]butanoate
1305,4-Carboxy-2-[(5-oxidanidyl-5-oxidanylidenenorvalyl)amino]butanoate
1306,4-Bis(2-hydroxyethyl)amino-L-phenylalanine
1307,4-Aminohex-5-ynoic acid
1308,4-Aminohex-5-ynoic acid
1309,4-Aminobenzamidine
1310,4-Aminoacetophenone
1311,4-Acetamidobutanoic acid
1312,4-Acetamidobenzoic acid
1313,4-Acetamidobenzoic acid
1314,4-Acetamidobenzoic acid
1315,4-[Amino(carboxy)methyl]-5-oxoproline
1316,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol"
1317,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol"
1318,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol"
1319,"4-[(3E,5E,7E,9E,11E)-15-Hydroxy-3,7,12-trimethyl-3,5,7,9,11-pentadecapentaen-1-yn-1-yl]-3,5,5-trimethyl-3-cyclohexen-1-ol"
1320,"4-[(2,4-Dihydroxy-3,3-dimethylbutanoyl)amino]butanoic acid"
1321,4-(Methylthio)benzoic acid
1322,"4-(Hydroxymethyl)-2,6-diiminotetrahydro-1H,8H-pyrrolo[1,2-c]purine-5,10,10(6H,9H)-triol"
1323,4-(Dodecylamino)Phenol
1324,"4-(allyloxy)-1,2-dihydroquinolin-2-one"
1325,"4-(7-Hydroxy-3,4-dihydro-2H-chromen-3-yl)phenyl hydrogen sulfate"
1326,"4-(7-Hydroxy-3,4-dihydro-2H-chromen-3-yl)phenyl hydrogen sulfate"
1327,"4-(3-nitrophenyl)-1,3-thiazol-2-amine"
1328,4-(2-Naphthyloxy)-2-butyne-1-amine
1329,4-(2-Naphthyloxy)-2-butyne-1-amine
1330,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1331,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1332,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1333,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1334,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1335,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1336,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1337,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1338,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1339,4-(2-chloro-6-fluorostyryl)pyrimidin-2-amine
1340,"4,8-Dihydroxy-2H-furo[2,3-h]chromen-2-one"
1341,"4,6-Bis(methylthio)hexanoic acid"
1342,"4,5-Epoxydec-2(trans)-enal"
1343,"4,4'-dimethoxy[1,1'-biphenyl]-2-carbonitrile"
1344,"4(1H)-Pyridinone, 2-ethyl-3-hydroxy-1-(2-hydroxyethyl)-"
1345,4'-(Imidazol-1-yl)acetophenone
1346,4'-(Imidazol-1-yl)acetophenone
1347,4'-(Imidazol-1-yl)acetophenone
1348,"4',5'-Dimethylfluorescein"
1349,3h-Adrenaline
1350,3h-Adrenaline
1351,3h-Adrenaline
1352,3-Ureidopropionic acid
1353,3-tert-Butyladipic acid
1354,"3-Propoxy-1H-pyrazole-4,5-diol"
1355,"3-Propoxy-1H-pyrazole-4,5-diol"
1356,3-Oxalomalic acid
1357,3-O-Methyl-a-methyldopamine
1358,3-Methyladipic acid
1359,3-methyl-5-oxo-5-(4-toluidino)pentanoic acid
1360,3-Methyl-1-(trimethylsilyl)-1H-indole
1361,3-Methyl sulfolene
1362,3-Mercapto-3-methylbutyl acetate
1363,3-Indoxyl sulphate
1364,3-Indoxyl sulphate
1365,3-Indoxyl sulphate
1366,3-Indoxyl sulphate
1367,3-Indoxyl sulphate
1368,3-Hydroxypyridine sulfate
1369,3-Hydroxynorvaline
1370,3-Hydroxylidocaine
1371,3-Hydroxyisovaleric acid
1372,3-Hydroxybutyrylcarnitine
1373,3-Hydroxyanthranilic acid
1374,3-Hydroxyanthranilic acid
1375,3-Hydroxy-L-proline
1376,3-Hydroxy-L-proline
1377,3-hydroxy-3-methylpentanedioic acid
1378,3-hydroxy-3-methylpentanedioic acid
1379,3-hydroxy-3-methylpentanedioic acid
1380,3-hydroxy-3-methylpentanedioic acid
1381,3-hydroxy-3-methylpentanedioic acid
1382,3-Diphosphoglyceric acid
1383,3-Dehydrocarnitine
1384,3-Dehydrocarnitine
1385,"3-Buten-2-ol, 4-phenyl-"
1386,"3-Buten-2-ol, 4-phenyl-"
1387,3-Azido-7-hydroxycoumarin
1388,"3-Aminobenzene-1,2-diol"
1389,3-Aminoadipic acid
1390,"3-amino-1H-pyrazolo[4,3-c]pyridine-4,6-diol"
1391,"3-amino-1H-pyrazolo[4,3-c]pyridine-4,6-diol"
1392,3-[4-(1-Imidazolylmethyl)phenyl]-2-propenoic acid
1393,"3-(methylthio)-1-[3-(trifluoromethyl)pyridin-2-yl]-1H-1,2,4-triazol-5-amine"
1394,"3-(4-chlorophenyl)-6-methyl-7H-[1,2,4]triazolo[3,4-b][1,3,4]thiadiazine"
1395,3-(4-acetylanilino)-1-(4-fluorophenyl)prop-2-en-1-one
1396,3-(3-methylthio)propylmalic acid
1397,3-(3-Hydroxyphenyl)propanoic acid
1398,"3-(3,4-dihydroxyphenyl)propanoic acid"
1399,"3-(3,4,5-Trimethoxyphenyl)propanoic acid"
1400,"3-(2,6-Dioxocyclohexyl)propanenitrile"
1401,3-((Aminooxy)methyl)phenol
1402,"3,7-Dimethylbicyclo[4.1.0]heptane-1,7-dicarbaldehyde"
1403,"3,7,11-Trimethyldodeca-2,6,10-trienoic acid"
1404,"3,4-Dihydroxyphenylpropionic acid"
1405,"3,3'-Iminodipropionitrile"
1406,"3,3'-Iminodipropionitrile"
1407,"3, 5-Tetradecadiencarnitine"
1408,2H-Pyran-2-one
1409,2H-Pyran-2-one
1410,2H-Pyran-2-one
1411,2H-Pyran-2-one
1412,2[5H]-furanone
1413,2-{[2-(4-methylpiperazino)phenyl]methylene}hydrazine-1-carbothioamide
1414,"2-{2-[(2E)-3,6-Dimethyl-2-hepten-1-yl]-3,4-dihydroxyphenyl}-7-hydroxy-2,3-dihydro-4H-chromen-4-one"
1415,2-Pyrrolidinone
1416,2-Propylacrylic acid
1417,2-Propylacrylic acid
1418,"2-Propyl-2,4-pentadienoic acid"
1419,2-Phosphonopropionic acid
1420,2-Phenylpyridine
1421,2-Phenyl-4-pentenal
1422,2-Pentylfuran
1423,2-Oxopropyl 2-oxopropanoate
1424,2-Oxo-4-methylthiobutanoic acid
1425,"2-oxa-4-azatetracyclo[6.3.1.1~6,10~.0~1,5~]tridecan-3-one"
1426,2-Octenal
1427,2-Nitrophenylhydrazine
1428,2-Naphthylamine
1429,2-Methylthiazolidine-4-carboxylic acid
1430,2-Methylcitric acid
1431,2-Methylbutyrylglycine
1432,2-Methylbutyrylglycine
1433,2-Methylbutyroylcarnitine
1434,2-Methylbutyroylcarnitine
1435,2-Methyl-5-propionylfuran
1436,2-Methyl-4-heptanone
1437,"2-Methyl-4,5-dihydro-3-thiophenethiol"
1438,2-Methyl-3-methoxy-4-phenylbutyric acid
1439,2-Methoxy-5-methylaniline
1440,2-Mercaptoethanol
1441,2-Mercaptoethanol
1442,2-Mercaptoethanol
1443,2-Ketobutyric acid
1444,2-Ketobutyric acid
1445,2-Ketobutyric acid
1446,2-Keto-glutaramic acid
1447,2-Indolecarboxylic acid
1448,2-Iminiopropanoate
1449,2-hydroxyoct-7-enoylglycine
1450,2-Hydroxyisovaleric acid
1451,2-Hydroxyhippuric acid
1452,2-Hydroxyhippuric acid
1453,2-Hydroxyhexadecanoylcarnitine
1454,2-hydroxyethinylestradiol
1455,2-Hydroxyestriol
1456,2-Hydroxydodecyl methacrylate
1457,2-Hydroxydodecyl methacrylate
1458,2-Hydroxyadipic acid
1459,2-Hydroxyadipic acid
1460,2-Hydroxyadipic acid
1461,2-Hydroxyadipic acid
1462,2-Hydroxy-5-(3-phenylpropanoyl)phenyl hydrogen sulfate
1463,2-Hydroxy-3-methylpentanoic acid
1464,2-Hydroxy-3-methylpentanoic acid
1465,2-Hydroxy-3-methylpentanoic acid
1466,2-Hydroxy-3-methylpentanoic acid
1467,2-Hydroxy-3-methylpentanoic acid
1468,2-Hydroxy-3-methylpentanoic acid
1469,2-Hydroxy-3-methylpentanoic acid
1470,2-Hydroxy-3-methylpentanoic acid
1471,2-Hexenal
1472,2-Hexenal
1473,2-Ethylhydracrylic acid
1474,2-Ethylhexanoic acid
1475,2-Ethylbut-2-enedioic acid
1476,2-Ethylbut-2-enedioic acid
1477,2-Ethylbut-2-enedioic acid
1478,2-Ethylbut-2-enedioic acid
1479,2-Ethylbut-2-enedioic acid
1480,"2-Ethyl-4,5-dimethylthiazole"
1481,2-Cyclohexen-1-one
1482,"2-cyano-2-(2,3-dihydro-1H-inden-1-yliden)acetamide"
1483,2-Chlorooctadecanoic acid
1484,2-Chlorooctadecanoic acid
1485,2-Chlorobenzylidenemalononitrile
1486,2-C-methylerythritol 4-phosphate
1487,2-C-methylerythritol 4-phosphate
1488,2-C-methylerythritol 4-phosphate
1489,2-C-methylerythritol 4-phosphate
1490,2-C-Methyl-D-erythritol
1491,2-Butylfuran
1492,2-Azaspiro[4.5]decan-3-one
1493,"2-Aminoethyl (2R)-2,3-dihydroxypropyl hydrogen phosphate"
1494,"2-Aminobicyclo[3.1.0]hexane-2,6-dicarboxylic acid"
1495,"2-Aminobicyclo[3.1.0]hexane-2,6-dicarboxylic acid"
1496,2-Aminoadipic acid
1497,2-Amino-6-purinethiol
1498,2-Amino-5-phosphonopentanoic acid
1499,2-Amino-4-nitrophenol
1500,2-Amino-4-methylpyrimidine
1501,2-Amino-4-methylpyridine
1502,2-amino-3-carboxymuconic acid semialdehyde
1503,"2-Amino-2-methyl-1,3-propanediol"
1504,2-Amino-2-deoxy-D-gluconic acid
1505,"2-Acetyl-6-hydroxy-7-(hydroxymethyl)-1,5,6,7-tetrahydro-4H-azepin-4-one"
1506,"2-Acetamido-2,6-dideoxygalactose"
1507,2-[[9-(1-Methylethyl)-6-[(phenylmethyl)amino]-9H-purin-2-yl]amino]-1-butanol
1508,"2-[(7-methyl-2,3-dihydro-1H-inden-4-yl)oxy]pyridin-3-amine"
1509,"2-[(7-methyl-2,3-dihydro-1H-inden-4-yl)oxy]pyridin-3-amine"
1510,"2-[(5Z,8Z,11Z)-icosatrienoyl]-sn-glycero-3-phosphoethanolamine"
1511,"2-[(2-chlorobenzyl)sulfanyl]-4,6-dimethylnicotinonitrile"
1512,"2-[(2-chlorobenzyl)sulfanyl]-4,6-dimethylnicotinonitrile"
1513,"2-[(2-chlorobenzyl)sulfanyl]-4,6-dimethylnicotinonitrile"
1514,2-(Sec-butyldisulfanyl)-1h-imidazole
1515,2-(Sec-butyldisulfanyl)-1h-imidazole
1516,2-(N-Morpholino)-ethanesulfonic acid
1517,2-(Methylsulfonyl)pyridine
1518,2-(Methylsulfonyl)pyridine
1519,2-(Methylsulfonyl)pyridine
1520,2-(Methylsulfonyl)pyridine
1521,2-(Ethylamino)ethanol
1522,2-(Ethylamino)ethanol
1523,2-(Ethylamino)ethanol
1524,2-(Carboxymethylamino)-3-methylbutanoic acid
1525,2-(Acetylamino)hexanoic acid
